"guest_id";"room_number";"checkout_date";"checkout_status";"unpaid_amount";"disputed_amount"
"G02685";132;"2026-03-18";"Paid";0.0;0.0
"G02686";527;"2026-03-14";"Paid";0.0;0.0
"G02687";426;"2026-05-23";"Paid";0.0;0.0
"G02688";201;"2026-03-09";"Paid";0.0;0.0
"G02689";431;"2026-04-15";"Paid";0.0;0.0
"G02690";225;"2026-06-25";"Paid";0.0;0.0
"G02691";523;"2026-03-13";"Paid";0.0;0.0
"G02692";520;"2026-02-15";"Paid";0.0;0.0
"G02693";314;"2026-02-28";"Paid";0.0;0.0
"G02694";509;"2026-05-11";"Paid";0.0;0.0
"G02695";418;"2026-01-12";"Paid";0.0;0.0
"G02696";525;"2026-06-16";"Paid";0.0;0.0
"G02697";311;"2026-02-23";"Paid";0.0;0.0
"G02698";132;"2026-02-01";"Disputed";67.42;67.42
"G02699";233;"2026-05-30";"Paid";0.0;0.0
"G02700";310;"2026-04-17";"Paid";0.0;0.0
"G02701";229;"2026-04-02";"Paid";0.0;0.0
"G02702";422;"2026-01-24";"Paid";0.0;0.0
"G02703";201;"2026-04-13";"Paid";0.0;0.0
"G02704";131;"2026-05-19";"Unpaid";70.39;0.0
"G02705";108;"2026-01-28";"Paid";0.0;0.0
"G02706";432;"2026-06-12";"Paid";0.0;0.0
"G02707";129;"2026-04-07";"Paid";0.0;0.0
"G02708";333;"2026-04-23";"Paid";0.0;0.0
"G02709";516;"2026-06-27";"Paid";0.0;0.0
"G02710";405;"2026-06-21";"Paid";0.0;0.0
"G02711";121;"2026-02-24";"Paid";0.0;0.0
"G02712";219;"2026-06-16";"Paid";0.0;0.0
"G02713";514;"2026-04-25";"Paid";0.0;0.0
"G02714";223;"2026-02-19";"Paid";0.0;0.0
"G02715";223;"2026-05-30";"Paid";0.0;0.0
"G02716";209;"2026-02-03";"Paid";0.0;0.0
"G02717";428;"2026-03-26";"Paid";0.0;0.0
"G02718";231;"2026-02-21";"Paid";0.0;0.0
"G02719";430;"2026-01-06";"Paid";0.0;0.0
"G02720";129;"2026-06-15";"Paid";0.0;0.0
"G02721";226;"2026-01-07";"Paid";0.0;0.0
"G02722";233;"2026-05-19";"Unpaid";51.04;0.0
"G02723";216;"2026-03-26";"Paid";0.0;0.0
"G02724";234;"2026-03-15";"Paid";0.0;0.0
"G02725";505;"2026-05-10";"Paid";0.0;0.0
"G02726";417;"2026-03-10";"Paid";0.0;0.0
"G02727";123;"2026-05-17";"Paid";0.0;0.0
"G02728";415;"2026-04-24";"Paid";0.0;0.0
"G02729";425;"2026-04-04";"Paid";0.0;0.0
"G02730";410;"2026-05-03";"Paid";0.0;0.0
"G02731";510;"2026-06-03";"Paid";0.0;0.0
"G02732";514;"2026-02-17";"Unpaid";98.5;0.0
"G02733";120;"2026-04-13";"Paid";0.0;0.0
"G02734";327;"2026-01-29";"Paid";0.0;0.0
"G02735";214;"2026-02-08";"Paid";0.0;0.0
"G02736";132;"2026-05-08";"Unpaid";105.2;0.0
"G02737";416;"2026-04-25";"Paid";0.0;0.0
"G02738";418;"2026-02-23";"Disputed";28.37;28.37
"G02739";106;"2026-01-24";"Paid";0.0;0.0
"G02740";417;"2026-06-19";"Paid";0.0;0.0
"G02741";205;"2026-01-19";"Paid";0.0;0.0
"G02742";519;"2026-05-04";"Paid";0.0;0.0
"G02743";223;"2026-05-09";"Paid";0.0;0.0
"G02744";227;"2026-03-30";"Paid";0.0;0.0
"G02745";434;"2026-04-12";"Paid";0.0;0.0
"G02746";407;"2026-04-19";"Paid";0.0;0.0
"G02747";434;"2026-01-05";"Disputed";118.74;118.74
"G02748";127;"2026-06-28";"Paid";0.0;0.0
"G02749";419;"2026-01-07";"Paid";0.0;0.0
"G02750";131;"2026-06-07";"Disputed";52.1;52.1
"G02751";226;"2026-03-05";"Unpaid";21.73;0.0
"G02752";115;"2026-02-28";"Paid";0.0;0.0
"G02753";119;"2026-06-23";"Paid";0.0;0.0
"G02754";115;"2026-06-16";"Paid";0.0;0.0
"G02755";404;"2026-03-18";"Paid";0.0;0.0
"G02756";114;"2026-06-20";"Paid";0.0;0.0
"G02757";515;"2026-04-01";"Paid";0.0;0.0
"G02758";101;"2026-02-19";"Paid";0.0;0.0
"G02759";324;"2026-03-06";"Disputed";0.0;49.09
"G02760";320;"2026-05-08";"Paid";0.0;0.0
"G02761";516;"2026-04-28";"Paid";0.0;0.0
"G02762";122;"2026-02-10";"Unpaid";80.89;0.0
"G02763";529;"2026-03-17";"Paid";0.0;0.0
"G02764";314;"2026-06-17";"Paid";0.0;0.0
"G02765";327;"2026-01-15";"Paid";0.0;0.0
"G02766";119;"2026-04-09";"Disputed";36.38;36.38
"G02767";221;"2026-03-29";"Paid";0.0;0.0
"G02768";311;"2026-01-16";"Paid";0.0;0.0
"G02769";516;"2026-04-04";"Unpaid";60.93;0.0
"G02770";101;"2026-03-06";"Paid";0.0;0.0
"G02771";528;"2026-04-23";"Paid";0.0;0.0
"G02772";122;"2026-03-01";"Paid";0.0;0.0
"G02773";330;"2026-06-06";"Paid";0.0;0.0
"G02774";407;"2026-01-08";"Paid";0.0;0.0
"G02775";508;"2026-02-24";"Paid";0.0;0.0
"G02776";233;"2026-06-30";"Unpaid";21.8;0.0
"G02777";433;"2026-01-24";"Paid";0.0;0.0
"G02778";416;"2026-03-05";"Paid";0.0;0.0
"G02779";118;"2026-01-25";"Paid";0.0;0.0
"G02780";310;"2026-02-19";"Paid";0.0;0.0
"G02781";428;"2026-04-25";"Unpaid";10.44;0.0
"G02782";104;"2026-02-04";"Unpaid";49.39;0.0
"G02783";524;"2026-06-02";"Paid";0.0;0.0
"G02784";307;"2026-06-23";"Unpaid";22.29;0.0
"G02785";422;"2026-01-10";"Disputed";53.26;53.26
"G02786";112;"2026-05-22";"Paid";0.0;0.0
"G02787";415;"2026-04-20";"Paid";0.0;0.0
"G02788";225;"2026-05-08";"Paid";0.0;0.0
"G02789";411;"2026-01-08";"Paid";0.0;0.0
"G02790";320;"2026-06-12";"Paid";0.0;0.0
"G02791";511;"2026-01-21";"Paid";0.0;0.0
"G02792";127;"2026-03-24";"Paid";0.0;0.0
"G02793";523;"2026-05-08";"Unpaid";126.5;0.0
"G02794";522;"2026-02-11";"Unpaid";179.07;0.0
"G02795";323;"2026-01-26";"Paid";0.0;0.0
"G02796";114;"2026-03-11";"Paid";0.0;0.0
"G02797";404;"2026-01-26";"Paid";0.0;0.0
"G02798";110;"2026-04-17";"Paid";0.0;0.0
"G02799";131;"2026-02-07";"Paid";0.0;0.0
"G02800";124;"2026-03-28";"Unpaid";112.98;0.0
"G02801";102;"2026-02-01";"Paid";0.0;0.0
"G02802";524;"2026-06-14";"Paid";0.0;0.0
"G02803";122;"2026-03-11";"Paid";0.0;0.0
"G02804";134;"2026-06-16";"Paid";0.0;0.0
"G02805";434;"2026-04-12";"Paid";0.0;0.0
"G02806";224;"2026-03-21";"Paid";0.0;0.0
"G02807";228;"2026-02-15";"Paid";0.0;0.0
"G02808";103;"2026-06-19";"Paid";0.0;0.0
"G02809";526;"2026-06-24";"Paid";0.0;0.0
"G02810";122;"2026-05-29";"Disputed";0.0;36.04
"G02811";308;"2026-02-27";"Paid";0.0;0.0
"G02812";334;"2026-01-16";"Unpaid";95.46;0.0
"G02813";425;"2026-05-05";"Paid";0.0;0.0
"G02814";127;"2026-06-12";"Paid";0.0;0.0
"G02815";519;"2026-05-16";"Disputed";0.0;45.8
"G02816";508;"2026-05-04";"Paid";0.0;0.0
"G02817";223;"2026-01-28";"Paid";0.0;0.0
"G02818";505;"2026-03-29";"Paid";0.0;0.0
"G02819";118;"2026-04-12";"Paid";0.0;0.0
"G02820";515;"2026-03-15";"Paid";0.0;0.0
"G02821";526;"2026-02-12";"Unpaid";97.67;0.0
"G02822";218;"2026-05-07";"Unpaid";153.59;0.0
"G02823";519;"2026-05-03";"Paid";0.0;0.0
"G02824";301;"2026-05-16";"Paid";0.0;0.0
"G02825";401;"2026-06-07";"Paid";0.0;0.0
"G02826";420;"2026-04-13";"Paid";0.0;0.0
"G02827";214;"2026-01-19";"Paid";0.0;0.0
"G02828";331;"2026-06-01";"Disputed";76.63;76.63
"G02829";325;"2026-04-03";"Paid";0.0;0.0
"G02830";509;"2026-01-04";"Paid";0.0;0.0
"G02831";531;"2026-06-01";"Paid";0.0;0.0
"G02832";111;"2026-06-12";"Paid";0.0;0.0
"G02833";227;"2026-03-08";"Paid";0.0;0.0
"G02834";228;"2026-04-04";"Paid";0.0;0.0
"G02835";434;"2026-01-17";"Paid";0.0;0.0
"G02836";310;"2026-03-15";"Paid";0.0;0.0
"G02837";406;"2026-06-20";"Paid";0.0;0.0
"G02838";132;"2026-01-12";"Paid";0.0;0.0
"G02839";117;"2026-03-30";"Paid";0.0;0.0
"G02840";331;"2026-06-10";"Unpaid";84.93;0.0
"G02841";428;"2026-01-28";"Paid";0.0;0.0
"G02842";514;"2026-02-04";"Paid";0.0;0.0
"G02843";218;"2026-02-19";"Unpaid";11.92;0.0
"G02844";329;"2026-05-28";"Paid";0.0;0.0
"G02845";226;"2026-06-29";"Paid";0.0;0.0
"G02846";122;"2026-05-22";"Paid";0.0;0.0
"G02847";215;"2026-03-29";"Paid";0.0;0.0
"G02848";301;"2026-01-12";"Paid";0.0;0.0
"G02849";334;"2026-03-19";"Unpaid";17.16;0.0
"G02850";506;"2026-02-05";"Paid";0.0;0.0
"G02851";516;"2026-06-05";"Paid";0.0;0.0
"G02852";318;"2026-03-21";"Paid";0.0;0.0
"G02853";411;"2026-02-03";"Paid";0.0;0.0
"G02854";404;"2026-04-16";"Paid";0.0;0.0
"G02855";119;"2026-02-23";"Paid";0.0;0.0
"G02856";511;"2026-01-25";"Unpaid";16.18;0.0
"G02857";103;"2026-01-08";"Paid";0.0;0.0
"G02858";515;"2026-05-07";"Disputed";138.22;138.22
"G02859";109;"2026-01-04";"Disputed";57.5;57.5
"G02860";218;"2026-01-15";"Paid";0.0;0.0
"G02861";216;"2026-06-16";"Paid";0.0;0.0
"G02862";512;"2026-05-22";"Paid";0.0;0.0
"G02863";333;"2026-03-18";"Paid";0.0;0.0
"G02864";527;"2026-03-27";"Paid";0.0;0.0
"G02865";525;"2026-04-15";"Paid";0.0;0.0
"G02866";129;"2026-04-30";"Paid";0.0;0.0
"G02867";219;"2026-04-20";"Paid";0.0;0.0
"G02868";331;"2026-01-14";"Paid";0.0;0.0
"G02869";306;"2026-01-28";"Paid";0.0;0.0
"G02870";227;"2026-04-05";"Paid";0.0;0.0
"G02871";331;"2026-03-22";"Paid";0.0;0.0
"G02872";430;"2026-02-02";"Paid";0.0;0.0
"G02873";319;"2026-01-24";"Paid";0.0;0.0
"G02874";201;"2026-05-05";"Unpaid";65.14;0.0
"G02875";430;"2026-03-17";"Disputed";51.41;51.41
"G02876";429;"2026-06-05";"Paid";0.0;0.0
"G02877";323;"2026-03-13";"Paid";0.0;0.0
"G02878";412;"2026-06-04";"Paid";0.0;0.0
"G02879";319;"2026-02-23";"Paid";0.0;0.0
"G02880";110;"2026-06-14";"Paid";0.0;0.0
"G02881";411;"2026-03-11";"Paid";0.0;0.0
"G02882";320;"2026-01-10";"Paid";0.0;0.0
"G02883";403;"2026-03-30";"Paid";0.0;0.0
"G02884";414;"2026-04-25";"Paid";0.0;0.0
"G02885";434;"2026-02-26";"Unpaid";25.49;0.0
"G02886";134;"2026-04-10";"Unpaid";38.86;0.0
"G02887";419;"2026-04-01";"Paid";0.0;0.0
"G02888";120;"2026-01-04";"Paid";0.0;0.0
"G02889";133;"2026-06-12";"Unpaid";95.23;0.0
"G02890";429;"2026-04-28";"Paid";0.0;0.0
"G02891";509;"2026-01-30";"Unpaid";82.72;0.0
"G02892";528;"2026-01-29";"Paid";0.0;0.0
"G02893";322;"2026-04-05";"Unpaid";56.09;0.0
"G02894";132;"2026-06-19";"Paid";0.0;0.0
"G02895";425;"2026-04-17";"Paid";0.0;0.0
"G02896";402;"2026-05-09";"Paid";0.0;0.0
"G02897";420;"2026-05-09";"Paid";0.0;0.0
"G02898";411;"2026-04-15";"Paid";0.0;0.0
"G02899";225;"2026-03-24";"Paid";0.0;0.0
"G02900";411;"2026-04-16";"Paid";0.0;0.0
"G02901";434;"2026-02-28";"Paid";0.0;0.0
"G02902";127;"2026-05-14";"Paid";0.0;0.0
"G02903";226;"2026-03-01";"Paid";0.0;0.0
"G02904";308;"2026-04-21";"Paid";0.0;0.0
"G02905";118;"2026-03-23";"Paid";0.0;0.0
"G02906";221;"2026-02-24";"Disputed";97.39;97.39
"G02907";129;"2026-05-10";"Disputed";35.4;35.4
"G02908";428;"2026-05-29";"Disputed";41.11;41.11
"G02909";507;"2026-06-19";"Disputed";20.29;20.29
"G02910";428;"2026-05-18";"Unpaid";15.41;0.0
"G02911";528;"2026-02-21";"Paid";0.0;0.0
"G02912";517;"2026-05-13";"Paid";0.0;0.0
"G02913";532;"2026-02-16";"Paid";0.0;0.0
"G02914";510;"2026-01-04";"Paid";0.0;0.0
"G02915";524;"2026-05-12";"Paid";0.0;0.0
"G02916";115;"2026-03-25";"Paid";0.0;0.0
"G02917";416;"2026-04-27";"Paid";0.0;0.0
"G02918";529;"2026-03-07";"Paid";0.0;0.0
"G02919";501;"2026-01-12";"Paid";0.0;0.0
"G02920";423;"2026-04-28";"Paid";0.0;0.0
"G02921";219;"2026-01-16";"Paid";0.0;0.0
"G02922";314;"2026-06-18";"Paid";0.0;0.0
"G02923";225;"2026-06-23";"Paid";0.0;0.0
"G02924";529;"2026-04-07";"Paid";0.0;0.0
"G02925";315;"2026-05-03";"Unpaid";104.16;0.0
"G02926";409;"2026-03-03";"Unpaid";39.12;0.0
"G02927";516;"2026-05-29";"Paid";0.0;0.0
"G02928";527;"2026-06-08";"Paid";0.0;0.0
"G02929";229;"2026-05-07";"Paid";0.0;0.0
"G02930";133;"2026-04-13";"Unpaid";77.5;0.0
"G02931";328;"2026-01-30";"Paid";0.0;0.0
"G02932";305;"2026-05-21";"Paid";0.0;0.0
"G02933";504;"2026-04-25";"Paid";0.0;0.0
"G02934";121;"2026-01-10";"Unpaid";83.52;0.0
"G02935";404;"2026-01-03";"Paid";0.0;0.0
"G02936";308;"2026-06-15";"Paid";0.0;0.0
"G02937";201;"2026-03-25";"Paid";0.0;0.0
"G02938";421;"2026-01-30";"Paid";0.0;0.0
"G02939";413;"2026-04-18";"Paid";0.0;0.0
"G02940";134;"2026-01-22";"Paid";0.0;0.0
"G02941";516;"2026-02-28";"Paid";0.0;0.0
"G02942";419;"2026-04-23";"Paid";0.0;0.0
"G02943";119;"2026-03-29";"Paid";0.0;0.0
"G02944";234;"2026-05-18";"Paid";0.0;0.0
"G02945";221;"2026-05-16";"Paid";0.0;0.0
"G02946";320;"2026-01-16";"Paid";0.0;0.0
"G02947";230;"2026-01-29";"Paid";0.0;0.0
"G02948";528;"2026-04-11";"Paid";0.0;0.0
"G02949";513;"2026-06-22";"Paid";0.0;0.0
"G02950";134;"2026-01-30";"Paid";0.0;0.0
"G02951";306;"2026-01-15";"Paid";0.0;0.0
"G02952";120;"2026-04-10";"Paid";0.0;0.0
"G02953";306;"2026-04-09";"Paid";0.0;0.0
"G02954";425;"2026-04-15";"Unpaid";50.45;0.0
"G02955";408;"2026-05-20";"Paid";0.0;0.0
"G02956";208;"2026-05-20";"Paid";0.0;0.0
"G02957";317;"2026-05-21";"Paid";0.0;0.0
"G02958";522;"2026-03-20";"Paid";0.0;0.0
"G02959";315;"2026-06-29";"Paid";0.0;0.0
"G02960";310;"2026-05-01";"Paid";0.0;0.0
"G02961";219;"2026-03-23";"Paid";0.0;0.0
"G02962";401;"2026-01-13";"Paid";0.0;0.0
"G02963";224;"2026-05-16";"Unpaid";32.82;0.0
"G02964";104;"2026-04-06";"Paid";0.0;0.0
"G02965";327;"2026-02-09";"Paid";0.0;0.0
"G02966";104;"2026-06-16";"Paid";0.0;0.0
"G02967";328;"2026-06-26";"Paid";0.0;0.0
"G02968";325;"2026-03-19";"Paid";0.0;0.0
"G02969";220;"2026-04-25";"Paid";0.0;0.0
"G02970";519;"2026-03-16";"Paid";0.0;0.0
"G02971";130;"2026-05-07";"Unpaid";52.9;0.0
"G02972";118;"2026-06-28";"Paid";0.0;0.0
"G02973";117;"2026-04-23";"Paid";0.0;0.0
"G02974";226;"2026-03-12";"Paid";0.0;0.0
"G02975";310;"2026-04-08";"Paid";0.0;0.0
"G02976";332;"2026-03-05";"Paid";0.0;0.0
"G02977";321;"2026-02-02";"Disputed";101.43;101.43
"G02978";326;"2026-06-07";"Unpaid";15.18;0.0
"G02979";316;"2026-02-14";"Disputed";0.0;89.8
"G02980";411;"2026-04-22";"Paid";0.0;0.0
"G02981";225;"2026-02-09";"Disputed";35.33;35.33
"G02982";526;"2026-02-12";"Paid";0.0;0.0
"G02983";415;"2026-04-02";"Paid";0.0;0.0
"G02984";413;"2026-06-11";"Paid";0.0;0.0
"G02985";514;"2026-01-21";"Paid";0.0;0.0
"G02986";215;"2026-06-15";"Paid";0.0;0.0
"G02987";210;"2026-03-26";"Unpaid";39.1;0.0
"G02988";523;"2026-02-16";"Paid";0.0;0.0
"G02989";404;"2026-05-17";"Paid";0.0;0.0
"G02990";316;"2026-03-22";"Paid";0.0;0.0
"G02991";329;"2026-04-08";"Paid";0.0;0.0
"G02992";413;"2026-05-18";"Paid";0.0;0.0
"G02993";512;"2026-03-30";"Paid";0.0;0.0
"G02994";523;"2026-02-12";"Paid";0.0;0.0
"G02995";306;"2026-05-07";"Paid";0.0;0.0
"G02996";213;"2026-02-09";"Unpaid";33.85;0.0
"G02997";405;"2026-01-28";"Unpaid";67.92;0.0
"G02998";109;"2026-03-14";"Disputed";0.0;18.94
"G02999";201;"2026-02-19";"Unpaid";13.9;0.0
"G03000";129;"2026-05-23";"Paid";0.0;0.0
"G03001";411;"2026-05-04";"Paid";0.0;0.0
"G03002";427;"2026-01-06";"Disputed";60.41;60.41
"G03003";308;"2026-06-17";"Paid";0.0;0.0
"G03004";226;"2026-01-28";"Disputed";17.27;17.27
"G03005";517;"2026-06-26";"Paid";0.0;0.0
"G03006";506;"2026-04-05";"Paid";0.0;0.0
"G03007";218;"2026-02-16";"Paid";0.0;0.0
"G03008";429;"2026-01-10";"Paid";0.0;0.0
"G03009";230;"2026-04-22";"Paid";0.0;0.0
"G03010";417;"2026-02-12";"Paid";0.0;0.0
"G03011";509;"2026-03-02";"Paid";0.0;0.0
"G03012";130;"2026-05-13";"Paid";0.0;0.0
"G03013";323;"2026-06-06";"Paid";0.0;0.0
"G03014";322;"2026-03-18";"Paid";0.0;0.0
"G03015";104;"2026-01-04";"Paid";0.0;0.0
"G03016";120;"2026-04-15";"Paid";0.0;0.0
"G03017";403;"2026-01-18";"Unpaid";40.07;0.0
"G03018";526;"2026-06-04";"Paid";0.0;0.0
"G03019";509;"2026-01-17";"Paid";0.0;0.0
"G03020";402;"2026-05-06";"Paid";0.0;0.0
"G03021";515;"2026-05-02";"Paid";0.0;0.0
"G03022";508;"2026-06-16";"Paid";0.0;0.0
"G03023";133;"2026-06-27";"Paid";0.0;0.0
"G03024";207;"2026-03-09";"Paid";0.0;0.0
"G03025";326;"2026-02-06";"Paid";0.0;0.0
"G03026";403;"2026-03-12";"Paid";0.0;0.0
"G03027";127;"2026-02-13";"Paid";0.0;0.0
"G03028";119;"2026-05-01";"Paid";0.0;0.0
"G03029";427;"2026-01-05";"Paid";0.0;0.0
"G03030";110;"2026-04-21";"Paid";0.0;0.0
"G03031";329;"2026-03-27";"Paid";0.0;0.0
"G03032";308;"2026-06-29";"Paid";0.0;0.0
"G03033";511;"2026-05-11";"Paid";0.0;0.0
"G03034";112;"2026-06-27";"Paid";0.0;0.0
"G03035";418;"2026-04-06";"Disputed";0.0;125.18
"G03036";233;"2026-05-05";"Paid";0.0;0.0
"G03037";103;"2026-01-28";"Paid";0.0;0.0
"G03038";509;"2026-05-04";"Paid";0.0;0.0
"G03039";313;"2026-05-29";"Paid";0.0;0.0
"G03040";503;"2026-05-02";"Paid";0.0;0.0
"G03041";213;"2026-03-02";"Paid";0.0;0.0
"G03042";518;"2026-04-18";"Paid";0.0;0.0
"G03043";417;"2026-02-12";"Paid";0.0;0.0
"G03044";531;"2026-06-25";"Disputed";0.0;39.36
"G03045";304;"2026-04-10";"Paid";0.0;0.0
"G03046";328;"2026-01-21";"Paid";0.0;0.0
"G03047";228;"2026-01-28";"Paid";0.0;0.0
"G03048";118;"2026-02-27";"Paid";0.0;0.0
"G03049";503;"2026-04-26";"Paid";0.0;0.0
"G03050";430;"2026-04-29";"Paid";0.0;0.0
"G03051";307;"2026-03-22";"Unpaid";57.02;0.0
"G03052";411;"2026-02-24";"Paid";0.0;0.0
"G03053";129;"2026-03-22";"Paid";0.0;0.0
"G03054";201;"2026-02-20";"Paid";0.0;0.0
"G03055";133;"2026-01-20";"Unpaid";140.1;0.0
"G03056";105;"2026-02-15";"Paid";0.0;0.0
"G03057";426;"2026-06-14";"Paid";0.0;0.0
"G03058";203;"2026-01-27";"Unpaid";133.21;0.0
"G03059";134;"2026-02-21";"Paid";0.0;0.0
"G03060";220;"2026-06-22";"Paid";0.0;0.0
"G03061";529;"2026-01-08";"Paid";0.0;0.0
"G03062";524;"2026-03-08";"Paid";0.0;0.0
"G03063";227;"2026-01-29";"Unpaid";167.87;0.0
"G03064";131;"2026-06-06";"Disputed";28.94;28.94
"G03065";116;"2026-05-07";"Paid";0.0;0.0
"G03066";415;"2026-01-08";"Paid";0.0;0.0
"G03067";134;"2026-04-23";"Paid";0.0;0.0
"G03068";517;"2026-02-05";"Disputed";79.35;79.35
"G03069";301;"2026-05-14";"Paid";0.0;0.0
"G03070";119;"2026-03-11";"Unpaid";85.3;0.0
"G03071";410;"2026-04-22";"Paid";0.0;0.0
"G03072";126;"2026-04-04";"Paid";0.0;0.0
"G03073";129;"2026-04-06";"Unpaid";58.41;0.0
"G03074";533;"2026-04-19";"Paid";0.0;0.0
"G03075";108;"2026-06-12";"Paid";0.0;0.0
"G03076";217;"2026-03-19";"Paid";0.0;0.0
"G03077";322;"2026-03-25";"Paid";0.0;0.0
"G03078";205;"2026-05-11";"Paid";0.0;0.0
"G03079";232;"2026-06-05";"Paid";0.0;0.0
"G03080";534;"2026-02-02";"Paid";0.0;0.0
"G03081";319;"2026-01-03";"Paid";0.0;0.0
"G03082";309;"2026-01-04";"Paid";0.0;0.0
"G03083";222;"2026-02-05";"Paid";0.0;0.0
"G03084";329;"2026-02-09";"Paid";0.0;0.0
"G03085";131;"2026-05-06";"Paid";0.0;0.0
"G03086";206;"2026-04-06";"Paid";0.0;0.0
"G03087";113;"2026-04-05";"Paid";0.0;0.0
"G03088";402;"2026-05-10";"Paid";0.0;0.0
"G03089";222;"2026-05-10";"Unpaid";108.69;0.0
"G03090";412;"2026-05-21";"Paid";0.0;0.0
"G03091";201;"2026-04-08";"Paid";0.0;0.0
"G03092";416;"2026-06-01";"Paid";0.0;0.0
"G03093";134;"2026-06-20";"Paid";0.0;0.0
"G03094";514;"2026-06-20";"Paid";0.0;0.0
"G03095";325;"2026-05-04";"Paid";0.0;0.0
"G03096";210;"2026-03-04";"Unpaid";148.21;0.0
"G03097";216;"2026-04-21";"Paid";0.0;0.0
"G03098";229;"2026-05-07";"Paid";0.0;0.0
"G03099";320;"2026-02-12";"Paid";0.0;0.0
"G03100";212;"2026-03-06";"Paid";0.0;0.0
"G03101";433;"2026-01-06";"Paid";0.0;0.0
"G03102";413;"2026-04-08";"Paid";0.0;0.0
"G03103";418;"2026-03-01";"Paid";0.0;0.0
"G03104";512;"2026-04-03";"Paid";0.0;0.0
"G03105";116;"2026-01-12";"Paid";0.0;0.0
"G03106";230;"2026-06-17";"Paid";0.0;0.0
"G03107";105;"2026-05-24";"Paid";0.0;0.0
"G03108";514;"2026-06-25";"Unpaid";80.31;0.0
"G03109";324;"2026-04-20";"Paid";0.0;0.0
"G03110";403;"2026-06-25";"Paid";0.0;0.0
"G03111";433;"2026-03-08";"Paid";0.0;0.0
"G03112";215;"2026-05-11";"Unpaid";30.37;0.0
"G03113";334;"2026-03-08";"Paid";0.0;0.0
"G03114";520;"2026-05-16";"Disputed";66.22;66.22
"G03115";333;"2026-04-17";"Paid";0.0;0.0
"G03116";405;"2026-06-10";"Paid";0.0;0.0
"G03117";530;"2026-02-14";"Paid";0.0;0.0
"G03118";223;"2026-02-04";"Paid";0.0;0.0
"G03119";528;"2026-05-21";"Unpaid";59.71;0.0
"G03120";427;"2026-03-07";"Unpaid";234.22;0.0
"G03121";328;"2026-06-04";"Paid";0.0;0.0
"G03122";518;"2026-05-14";"Paid";0.0;0.0
"G03123";224;"2026-02-17";"Disputed";45.52;45.52
"G03124";419;"2026-01-05";"Paid";0.0;0.0
"G03125";110;"2026-03-22";"Paid";0.0;0.0
"G03126";312;"2026-04-25";"Paid";0.0;0.0
"G03127";221;"2026-05-31";"Paid";0.0;0.0
"G03128";431;"2026-02-03";"Paid";0.0;0.0
"G03129";228;"2026-03-01";"Paid";0.0;0.0
"G03130";321;"2026-05-19";"Paid";0.0;0.0
"G03131";118;"2026-03-02";"Paid";0.0;0.0
"G03132";234;"2026-05-09";"Paid";0.0;0.0
"G03133";102;"2026-06-03";"Paid";0.0;0.0
"G03134";308;"2026-04-17";"Paid";0.0;0.0
"G03135";531;"2026-02-25";"Paid";0.0;0.0
"G03136";509;"2026-01-14";"Paid";0.0;0.0
"G03137";404;"2026-04-23";"Paid";0.0;0.0
"G03138";313;"2026-02-15";"Paid";0.0;0.0
"G03139";326;"2026-01-18";"Disputed";83.73;83.73
"G03140";324;"2026-03-02";"Disputed";106.41;106.41
"G03141";107;"2026-04-04";"Paid";0.0;0.0
"G03142";120;"2026-02-03";"Paid";0.0;0.0
"G03143";413;"2026-04-07";"Paid";0.0;0.0
"G03144";410;"2026-05-21";"Paid";0.0;0.0
"G03145";107;"2026-06-07";"Paid";0.0;0.0
"G03146";534;"2026-06-25";"Paid";0.0;0.0
"G03147";408;"2026-03-11";"Paid";0.0;0.0
"G03148";205;"2026-04-26";"Paid";0.0;0.0
"G03149";316;"2026-03-19";"Unpaid";16.84;0.0
"G03150";227;"2026-01-06";"Paid";0.0;0.0
"G03151";209;"2026-02-04";"Paid";0.0;0.0
"G03152";332;"2026-01-08";"Paid";0.0;0.0
"G03153";111;"2026-02-25";"Paid";0.0;0.0
"G03154";317;"2026-01-06";"Paid";0.0;0.0
"G03155";301;"2026-02-23";"Paid";0.0;0.0
"G03156";216;"2026-06-26";"Paid";0.0;0.0
"G03157";415;"2026-05-28";"Paid";0.0;0.0
"G03158";223;"2026-06-16";"Unpaid";84.41;0.0
"G03159";425;"2026-01-04";"Paid";0.0;0.0
"G03160";201;"2026-05-12";"Paid";0.0;0.0
"G03161";311;"2026-04-30";"Paid";0.0;0.0
"G03162";507;"2026-03-24";"Paid";0.0;0.0
"G03163";131;"2026-03-04";"Paid";0.0;0.0
"G03164";512;"2026-04-01";"Paid";0.0;0.0
"G03165";328;"2026-06-21";"Paid";0.0;0.0
"G03166";317;"2026-06-05";"Paid";0.0;0.0
"G03167";108;"2026-01-15";"Unpaid";114.34;0.0
"G03168";104;"2026-06-22";"Paid";0.0;0.0
"G03169";127;"2026-04-13";"Paid";0.0;0.0
"G03170";406;"2026-06-22";"Paid";0.0;0.0
"G03171";127;"2026-03-10";"Paid";0.0;0.0
"G03172";509;"2026-02-14";"Paid";0.0;0.0
"G03173";333;"2026-02-25";"Paid";0.0;0.0
"G03174";520;"2026-06-30";"Unpaid";10.9;0.0
"G03175";225;"2026-05-13";"Paid";0.0;0.0
"G03176";525;"2026-06-13";"Paid";0.0;0.0
"G03177";134;"2026-06-30";"Paid";0.0;0.0
